('94559', 4)
('14145', 2)
('12567', 1)
('17059', 22)
('53156', 4)
('13165', 13)
('49101', 1)
('73118', 1)
('04915', 8)
('14822', 1)
('12917', 9)
('92544', 2)
('95023', 46)
('14817', 1)
('88007', 3)
('90670', 5)
('92250', 6)
('94607', 7)
('14873', 9)
('13332', 17)
('10070', 1)
('67401', 1)
('17518', 7)
('06470', 1)
('04252', 2)
('17067', 27)
('04348', 4)
('31326', 1)
('92024', 4)
('04468', 1)
('94589', 1)
('98057', 1)
('17552', 8)
('67543', 2)
('28327', 7)
('57743', 1)
('12937', 7)
('52556', 14)
('93706', 18)
('37129', 2)
('31705', 1)
('55901', 2)
('42071', 1)
('97101', 2)
('54722', 21)
('95948', 8)
('12914', 21)
('04740', 4)
('30427', 3)
('12831', 1)
('76844', 1)
('85284', 1)
('06795', 1)
('79403', 1)
('96817', 1)
('13486', 1)
('39825', 1)
('12926', 4)
('94710', 9)
('89521', 4)
('28110', 1)
('21202', 1)
('17236', 5)
('41051', 1)
('13468', 2)
('04628', 2)
('78368', 1)
('16914', 2)
('54489', 4)
('12197', 3)
('80134', 2)
('17048', 10)
('12955', 2)
('62288', 1)
('95334', 12)
('14853', 1)
('12934', 12)
('13733', 3)
('17004', 20)
('95401', 6)
('90265', 5)
('55057', 9)
('84065', 1)
('95236', 5)
('44626', 1)
('14527', 61)
('15530', 6)
('14729', 2)
('17777', 9)
('19534', 1)
('14840', 5)
('17019', 1)
('14206', 1)
('17859', 3)
('04987', 1)
('17963', 5)
('95303', 3)
('94103', 2)
('17848', 1)
('87114', 1)
('95493', 3)
('14171', 1)
('55374', 2)
('94951', 2)
('93245', 8)
('44691', 15)
('21791', 2)
('02188', 1)
('93117', 14)
('12037', 1)
('02537', 1)
('80831', 1)
('20664', 1)
('56353', 8)
('04537', 1)
('53158', 1)
('53226', 1)
('13812', 5)
('95977', 1)
('97005', 1)
('17265', 1)
('20622', 1)
('14098', 4)
('95928', 9)
('01330', 4)
('06373', 1)
('96032', 4)
('55432', 1)
('23235', 1)
('95485', 13)
('21536', 2)
('45865', 4)
('01059', 1)
('04358', 3)
('14837', 24)
('91010', 2)
('95404', 10)
('13439', 9)
('14525', 3)
('16686', 6)
('04606', 2)
('38703', 1)
('19330', 7)
('13743', 3)
('19540', 2)
('04345', 8)
('93907', 15)
('08534', 3)
('76177', 1)
('19335', 1)
('13652', 3)
('07823', 2)
('95039', 5)
('24945', 2)
('53125', 1)
('79508', 1)
('90012', 1)
('14011', 6)
('98002', 1)
('98908', 1)
('55018', 3)
('84321', 5)
('90277', 2)
('22851', 2)
('93657', 7)
('28334', 3)
('80524', 4)
('79045', 3)
('80301', 11)
('07203', 2)
('08810', 3)
('44637', 2)
('60101', 2)
('52773', 1)
('65285', 2)
('94804', 5)
('16950', 3)
('15748', 4)
('45135', 3)
('92222', 2)
('95357', 5)
('56477', 4)
('93730', 2)
('61489', 1)
('60491', 1)
('14139', 1)
('97540', 3)
('53583', 1)
('12887', 17)
('13646', 7)
('18901', 2)
('17035', 5)
('56258', 2)
('90744', 1)
('60609', 7)
('90746', 2)
('73106', 2)
('54174', 2)
('18052', 2)
('14456', 8)
('21798', 1)
('93030', 8)
('92356', 7)
('93631', 25)
('17846', 9)
('74301', 2)
('69138', 3)
('10036', 1)
('93453', 1)
('52571', 1)
('08085', 3)
('01270', 1)
('96003', 2)
('50125', 1)
('17003', 5)
('55972', 22)
('16865', 3)
('03245', 2)
('06031', 1)
('93635', 5)
('53576', 1)
('48740', 2)
('93109', 2)
('85350', 2)
('81419', 12)
('93637', 29)
('21651', 3)
('01760', 1)
('56271', 2)
('77523', 1)
('65633', 1)
('92806', 4)
('21645', 3)
('17321', 1)
('07981', 1)
('61530', 6)
('19344', 12)
('06033', 1)
('56282', 1)
('12959', 2)
('04008', 12)
('17032', 6)
('56029', 2)
('06469', 1)
('51546', 3)
('13335', 5)
('93312', 3)
('68462', 3)
('17844', 16)
('17271', 2)
('50629', 21)
('79906', 1)
('08822', 7)
('11701', 2)
('94941', 1)
('14020', 3)
('17516', 4)
('12920', 1)
('08854', 4)
('13428', 13)
('14564', 1)
('16652', 2)
('95336', 3)
('80021', 2)
('84104', 7)
('94019', 7)
('17043', 1)
('54665', 34)
('20194', 1)
('95521', 12)
('93013', 8)
('17870', 7)
('04766', 4)
('31535', 2)
('96101', 4)
('52362', 1)
('55962', 4)
('76531', 3)
('02346', 2)
('93421', 1)
('13830', 1)
('18837', 5)
('56026', 1)
('15217', 2)
('90280', 2)
('43032', 1)
('46528', 29)
('89506', 2)
('16108', 1)
('04951', 4)
('91768', 1)
('90755', 2)
('84058', 1)
('52003', 1)
('53825', 4)
('50183', 1)
('95973', 9)
('95607', 4)
('81324', 9)
('74120', 1)
('12125', 1)
('01835', 3)
('94553', 1)
('27207', 6)
('74128', 1)
('95776', 11)
('17002', 4)
('12023', 1)
('15714', 1)
('19543', 3)
('89447', 4)
('84040', 1)
('04747', 3)
('97325', 1)
('13803', 11)
('54027', 5)
('56175', 1)
('17801', 6)
('56001', 1)
('92324', 4)
('01585', 1)
('07016', 1)
('95565', 4)
('17842', 8)
('95017', 7)
('90250', 2)
('58445', 1)
('53581', 5)
('92037', 1)
('95003', 6)
('16033', 1)
('08088', 1)
('15650', 3)
('93463', 6)
('91320', 3)
('91607', 1)
('93619', 2)
('84014', 1)
('57481', 1)
('55082', 3)
('17837', 16)
('61773', 3)
('13808', 4)
('16872', 11)
('97527', 1)
('97002', 4)
('59501', 7)
('46962', 5)
('04426', 2)
('33432', 2)
('95366', 2)
('24522', 1)
('12525', 3)
('12029', 2)
('19506', 6)
('01843', 1)
('13365', 11)
('13658', 5)
('33323', 1)
('93458', 5)
('49424', 2)
('96104', 4)
('16917', 1)
('19365', 6)
('90021', 8)
('93010', 1)
('17023', 11)
('95070', 2)
('16647', 1)
('56446', 9)
('81652', 1)
('82240', 3)
('74604', 1)
('52591', 9)
('91762', 1)
('37821', 1)
('91107', 1)
('78207', 1)
('81140', 4)
('04746', 2)
('96129', 2)
('92069', 4)
('16601', 2)
('95457', 9)
('93610', 9)
('97140', 2)
('04780', 4)
('95603', 1)
('56544', 4)
('52540', 9)
('17522', 15)
('61053', 1)
('21740', 2)
('04684', 1)
('14767', 3)
('13334', 10)
('94550', 2)
('85356', 1)
('17042', 16)
('04002', 4)
('04020', 1)
('96708', 3)
('17044', 2)
('97601', 4)
('56634', 5)
('21771', 2)
('17322', 1)
('49404', 5)
('20010', 2)
('63435', 5)
('84097', 1)
('49336', 3)
('60173', 4)
('19530', 8)
('45388', 3)
('33404', 2)
('64660', 1)
('95674', 3)
('12010', 2)
('96038', 3)
('18801', 2)
('20002', 1)
('53554', 3)
('94702', 2)
('01039', 1)
('08525', 2)
('08234', 2)
('17853', 6)
('04097', 1)
('27325', 4)
('89406', 4)
('94928', 3)
('44826', 2)
('17366', 1)
('95469', 5)
('40203', 2)
('78644', 2)
('16248', 2)
('17406', 1)
('21220', 2)
('14733', 8)
('07666', 1)
('29161', 2)
('04986', 10)
('17241', 4)
('92780', 1)
('55047', 4)
('98272', 1)
('52151', 4)
('52641', 4)
('91746', 4)
('14543', 1)
('50021', 3)
('95946', 2)
('27349', 5)
('59523', 22)
('53956', 3)
('13309', 1)
('13407', 4)
('95370', 2)
('84306', 1)
('60103', 1)
('97301', 1)
('59015', 1)
('15851', 4)
('93444', 7)
('58007', 1)
('13815', 8)
('08037', 6)
('12953', 3)
('07722', 1)
('08067', 2)
('59474', 5)
('11211', 2)
('93662', 7)
('53924', 3)
('93422', 6)
('96790', 8)
('17527', 11)
('55124', 1)
('28631', 1)
('90501', 5)
('12928', 1)
('97213', 1)
('27505', 5)
('28134', 1)
('72080', 1)
('21750', 1)
('26812', 5)
('15535', 1)
('27341', 5)
('74085', 2)
('49460', 4)
('93307', 6)
('21727', 1)
('91766', 1)
('97132', 4)
('14489', 9)
('18850', 2)
('17350', 4)
('14411', 4)
('80603', 3)
('95004', 7)
('13317', 5)
('55313', 2)
('04444', 2)
('02584', 1)
('65622', 39)
('93033', 6)
('63042', 1)
('28086', 1)
('97401', 2)
('15233', 1)
('84060', 1)
('95993', 8)
('77442', 14)
('67114', 3)
('16927', 1)
('12075', 8)
('80304', 5)
('95668', 8)
('44287', 16)
('13740', 2)
('66046', 2)
('90248', 2)
('59301', 2)
('12542', 1)
('54451', 9)
('93711', 3)
('21788', 5)
('44606', 21)
('04952', 2)
('02746', 2)
('84663', 1)
('17015', 4)
('15320', 1)
('37857', 1)
('17026', 9)
('44624', 22)
('55391', 1)
('55362', 2)
('63457', 5)
('66044', 8)
('28472', 2)
('10474', 3)
('91744', 1)
('10013', 1)
('20785', 2)
('60540', 1)
('17262', 8)
('15957', 1)
('72740', 1)
('95037', 5)
('91502', 1)
('11933', 3)
('92065', 7)
('50595', 4)
('95960', 2)
('01093', 1)
('03882', 1)
('91436', 1)
('48875', 2)
('52101', 18)
('04422', 1)
('13493', 1)
('85260', 2)
('55302', 3)
('79359', 8)
('02822', 3)
('12919', 1)
('01604', 1)
('04093', 2)
('92618', 3)
('19310', 1)
('94922', 2)
('03645', 1)
('42129', 2)
('94965', 2)
('53959', 7)
('17602', 8)
('04287', 1)
('94131', 2)
('07719', 1)
('55371', 3)
('65334', 3)
('07601', 1)
('18465', 1)
('45302', 1)
('12569', 1)
('91702', 1)
('17068', 1)
('18960', 1)
('54614', 6)
('91745', 1)
('61032', 3)
('84311', 1)
('10014', 1)
('94062', 1)
('94109', 2)
('81006', 2)
('92606', 2)
('97214', 7)
('74008', 3)
('56542', 2)
('96022', 1)
('17051', 2)
('53050', 3)
('15963', 1)
('51241', 2)
('56401', 3)
('18972', 1)
('95407', 10)
('97503', 1)
('12401', 3)
('43318', 8)
('14507', 2)
('17519', 4)
('90247', 2)
('17086', 9)
('04983', 1)
('17864', 3)
('04217', 2)
('33850', 1)
('96134', 7)
('92066', 1)
('97530', 2)
('97224', 1)
('04957', 5)
('16832', 1)
('12068', 3)
('65202', 1)
('12072', 8)
('95492', 1)
('04862', 7)
('49719', 1)
('56347', 8)
('97630', 3)
('79316', 5)
('93272', 1)
('92879', 4)
('93203', 4)
('80650', 1)
('97544', 3)
('17517', 4)
('17579', 7)
('87104', 1)
('06615', 1)
('91316', 2)
('52037', 1)
('87569', 1)
('17860', 2)
('56373', 1)
('02136', 2)
('13676', 4)
('58075', 1)
('92562', 3)
('30707', 1)
('95019', 1)
('95077', 4)
('54773', 6)
('95045', 8)
('14470', 1)
('78155', 1)
('11706', 1)
('32784', 1)
('94545', 9)
('55910', 6)
('05472', 1)
('90404', 2)
('04574', 3)
('12921', 2)
('48203', 1)
('80216', 7)
('14521', 11)
('95722', 1)
('49096', 9)
('65712', 1)
('07853', 1)
('08361', 1)
('210', 1)
('55113', 3)
('56594', 2)
('65084', 4)
('04664', 2)
('14420', 4)
('11788', 7)
('14883', 3)
('56057', 2)
('21160', 2)
('49621', 2)
('80467', 1)
('88024', 1)
('02779', 1)
('83815', 1)
('33181', 2)
('48658', 5)
('85338', 2)
('04762', 2)
('99349', 2)
('94573', 5)
('04976', 5)
('12936', 2)
('11105', 2)
('95540', 6)
('04021', 1)
('04032', 4)
('01337', 1)
('11237', 4)
('04360', 1)
('17847', 6)
('98032', 4)
('52536', 1)
('13827', 2)
('17560', 5)
('17238', 2)
('80027', 3)
('60612', 2)
('95466', 6)
('44865', 2)
('55119', 1)
('06422', 2)
('64779', 3)
('62650', 2)
('95220', 3)
('06751', 2)
('96058', 7)
('18623', 1)
('95442', 4)
('56537', 1)
('17555', 14)
('04760', 1)
('06039', 1)
('65322', 3)
('04090', 3)
('13613', 7)
('01702', 1)
('83318', 1)
('87105', 3)
('17752', 3)
('12020', 1)
('80022', 2)
('56157', 1)
('56586', 1)
('56470', 2)
('79084', 4)
('14532', 3)
('17033', 1)
('46553', 1)
('16870', 2)
('49056', 1)
('55931', 1)
('93454', 6)
('04917', 2)
('95569', 2)
('04435', 1)
('01826', 1)
('12423', 1)
('89407', 1)
('56531', 1)
('94511', 1)
('90220', 2)
('81326', 1)
('66050', 1)
('53105', 2)
('08825', 2)
('95953', 7)
('91311', 2)
('04743', 2)
('04622', 3)
('06032', 1)
('97209', 3)
('14541', 9)
('06254', 1)
('17968', 1)
('30288', 2)
('19720', 2)
('05302', 1)
('74434', 1)
('04105', 2)
('07430', 1)
('95451', 21)
('10916', 1)
('14006', 1)
('55108', 2)
('95979', 2)
('87108', 1)
('31302', 1)
('73763', 2)
('28425', 1)
('78676', 1)
('17603', 4)
('73737', 4)
('72855', 1)
('06092', 1)
('02766', 1)
('93721', 1)
('90001', 1)
('61080', 4)
('53223', 1)
('74146', 2)
('53504', 9)
('57301', 1)
('97045', 1)
('24413', 1)
('27546', 3)
('51536', 1)
('60468', 1)
('93702', 1)
('73726', 1)
('54648', 20)
('56223', 2)
('92011', 2)
('91767', 2)
('90503', 2)
('48118', 1)
('14012', 4)
('16678', 1)
('68781', 1)
('29605', 1)
('60616', 1)
('94060', 11)
('57353', 3)
('13778', 2)
('48072', 1)
('81321', 1)
('53516', 3)
('94801', 2)
('95301', 9)
('95014', 1)
('02356', 1)
('56760', 1)
('19007', 2)
('10940', 3)
('03258', 1)
('11720', 1)
('08318', 1)
('04010', 2)
('85226', 3)
('95326', 8)
('95360', 5)
('60031', 5)
('95519', 3)
('55404', 2)
('43040', 5)
('30517', 1)
('13326', 2)
('06511', 3)
('14898', 4)
('21713', 1)
('93923', 5)
('17978', 3)
('90058', 12)
('21912', 1)
('24021', 1)
('53525', 1)
('53505', 1)
('87506', 2)
('75149', 1)
('80020', 2)
('21758', 1)
('56264', 1)
('45895', 1)
('16102', 1)
('96761', 1)
('89074', 2)
('94515', 2)
('73625', 2)
('60403', 1)
('52590', 11)
('92672', 3)
('17062', 5)
('01373', 2)
('95066', 2)
('93247', 4)
('52136', 10)
('02878', 2)
('03037', 1)
('04623', 2)
('52577', 1)
('50313', 4)
('32926', 1)
('96822', 2)
('49507', 1)
('95963', 17)
('24577', 4)
('14211', 1)
('81428', 6)
('01970', 2)
('45883', 1)
('10956', 1)
('04777', 1)
('47872', 15)
('78504', 3)
('74464', 2)
('57201', 2)
('52327', 15)
('04967', 2)
('04676', 1)
('28206', 1)
('33069', 4)
('33134', 2)
('92509', 1)
('53572', 4)
('78124', 1)
('92056', 4)
('56314', 2)
('95709', 2)
('28761', 1)
('48762', 1)
('56120', 1)
('10122', 1)
('98230', 2)
('17529', 10)
('81003', 1)
('27356', 1)
('12093', 1)
('13040', 8)
('10003', 1)
('44667', 8)
('55372', 3)
('37663', 3)
('60062', 1)
('12865', 2)
('13601', 2)
('55971', 3)
('49073', 7)
('63135', 1)
('17202', 6)
('97437', 1)
('05450', 5)
('77514', 4)
('20619', 1)
('92201', 7)
('81233', 1)
('50436', 1)
('12404', 2)
('98241', 1)
('19526', 4)
('05871', 1)
('91302', 1)
('23093', 4)
('49410', 1)
('46794', 6)
('54667', 36)
('27609', 1)
('13122', 1)
('78541', 3)
('42420', 1)
('13440', 2)
('17584', 7)
('96059', 3)
('13832', 1)
('22812', 6)
('08837', 1)
('07470', 2)
('04956', 3)
('53151', 2)
('56307', 4)
('85282', 1)
('84511', 1)
('13156', 1)
('28753', 2)
('90031', 2)
('90710', 1)
('93003', 4)
('12184', 3)
('27355', 4)
('95659', 3)
('83347', 1)
('02571', 2)
('14510', 2)
('21158', 2)
('04046', 3)
('31650', 1)
('12173', 1)
('08068', 1)
('04464', 1)
('28170', 1)
('62635', 1)
('82441', 1)
('95033', 3)
('63077', 1)
('54028', 8)
('13753', 4)
('30815', 1)
('13148', 2)
('61283', 23)
('46060', 1)
('14214', 2)
('01845', 1)
('02554', 3)
('18415', 2)
('98005', 3)
('85040', 2)
('33811', 1)
('04342', 4)
('08004', 1)
('89706', 1)
('97501', 1)
('84320', 1)
('12106', 3)
('90059', 1)
('60484', 2)
('55947', 4)
('93270', 1)
('04841', 2)
('62703', 1)
('59875', 1)
('56065', 1)
('21769', 4)
('93925', 1)
('13072', 2)
('31750', 1)
('12302', 2)
('04030', 1)
('80537', 1)
('95110', 1)
('54657', 1)
('54114', 1)
('48051', 2)
('04573', 1)
('14891', 6)
('06423', 2)
('15541', 4)
('18940', 1)
('93614', 1)
('91381', 1)
('02860', 2)
('05441', 2)
('02892', 2)
('19146', 2)
('94542', 1)
('91963', 1)
('06750', 1)
('53807', 14)
('95358', 6)
('92880', 4)
('73747', 1)
('58004', 2)
('30501', 1)
('18014', 1)
('27350', 2)
('44654', 66)
('48427', 1)
('52240', 7)
('56244', 6)
('49328', 1)
('53593', 4)
('13608', 5)
('67017', 1)
('04363', 1)
('94022', 1)
('95943', 6)
('95957', 3)
('10950', 3)
('02368', 1)
('08008', 1)
('95835', 1)
('48757', 4)
('48767', 7)
('02038', 1)
('37203', 2)
('55125', 2)
('89502', 3)
('01905', 3)
('17030', 5)
('13118', 11)
('49245', 9)
('53558', 1)
('53515', 2)
('97826', 2)
('13460', 5)
('07003', 2)
('16925', 2)
('06484', 1)
('27205', 6)
('58756', 1)
('94063', 1)
('73055', 1)
('13061', 4)
('05454', 3)
('14172', 1)
('21601', 2)
('92614', 3)
('13328', 2)
('22042', 1)
('15681', 1)
('17737', 2)
('13734', 1)
('01036', 1)
('04350', 4)
('48097', 4)
('01098', 1)
('48456', 6)
('24244', 4)
('43824', 12)
('03224', 2)
('05445', 1)
('03229', 3)
('01259', 1)
('12837', 2)
('03584', 2)
('91355', 1)
('28358', 2)
('95073', 7)
('16947', 1)
('95337', 4)
('75071', 1)
('89030', 1)
('31721', 2)
('50161', 1)
('57070', 1)
('89445', 2)
('02067', 2)
('77098', 1)
('12871', 1)
('04084', 2)
('05478', 3)
('21050', 1)
('55325', 4)
('65690', 1)
('48723', 8)
('48207', 2)
('13110', 1)
('57380', 1)
('85122', 1)
('04015', 2)
('01507', 1)
('04086', 3)
('72113', 1)
('60018', 1)
('02324', 1)
('02367', 2)
('89425', 3)
('45069', 2)
('02155', 1)
('07608', 1)
('02714', 1)
('62568', 1)
('92802', 1)
('90275', 1)
('58545', 1)
('95316', 3)
('52317', 1)
('92058', 1)
('08322', 1)
('92373', 1)
('83647', 2)
('87106', 1)
('17372', 4)
('18833', 1)
('25526', 1)
('55019', 2)
('61725', 1)
('21853', 1)
('12801', 1)
('94949', 3)
('07059', 1)
('66538', 4)
('17240', 5)
('90806', 3)
('91710', 6)
('14842', 4)
('91384', 1)
('28147', 1)
('68976', 1)
('19947', 1)
('23301', 1)
('23875', 1)
('14024', 5)
('59542', 6)
('92003', 4)
('14589', 1)
('27405', 1)
('04649', 1)
('06239', 1)
('06824', 1)
('50455', 8)
('34142', 3)
('85301', 1)
('37924', 1)
('08086', 1)
('12601', 1)
('03810', 1)
('27511', 1)
('31639', 1)
('94705', 1)
('54495', 4)
('06419', 1)
('98855', 1)
('17327', 2)
('93653', 1)
('77023', 1)
('93257', 11)
('01801', 1)
('07730', 2)
('14169', 1)
('91950', 1)
('08648', 2)
('95425', 3)
('95432', 2)
('13630', 2)
('56560', 6)
('14067', 1)
('14036', 1)
('97038', 1)
('01310', 1)
('95341', 3)
('73130', 1)
('27248', 3)
('93933', 3)
('41071', 1)
('13101', 1)
('01901', 2)
('32340', 1)
('33566', 1)
('53530', 12)
('04666', 2)
('13158', 5)
('53121', 2)
('14478', 1)
('95988', 8)
('91724', 1)
('19148', 1)
('46740', 2)
('06378', 2)
('28805', 2)
('93465', 3)
('06415', 1)
('53506', 3)
('93252', 3)
('65329', 1)
('17815', 5)
('17038', 3)
('04041', 1)
('98103', 1)
('13849', 1)
('73012', 1)
('16148', 1)
('30066', 1)
('80528', 2)
('80117', 1)
('51041', 1)
('82210', 3)
('64730', 3)
('14847', 6)
('94903', 1)
('11012', 1)
('45066', 1)
('43081', 2)
('28457', 2)
('45858', 2)
('92342', 1)
('84660', 2)
('55060', 5)
('49022', 2)
('97327', 1)
('68310', 1)
('01085', 1)
('03779', 3)
('52031', 3)
('45152', 1)
('13673', 8)
('11101', 5)
('60502', 1)
('13619', 1)
('46571', 87)
('12482', 1)
('55328', 3)
('04256', 1)
('64089', 1)
('92704', 2)
('52806', 1)
('17605', 1)
('11218', 1)
('48847', 3)
('49412', 5)
('94602', 1)
('01475', 2)
('17835', 1)
('02760', 1)
('84414', 1)
('02630', 1)
('14826', 3)
('55110', 2)
('73135', 1)
('44903', 2)
('83616', 1)
('78501', 1)
('49453', 2)
('80726', 1)
('61729', 3)
('37743', 1)
('88005', 1)
('89169', 1)
('28398', 2)
('13471', 1)
('10958', 3)
('90034', 1)
('27807', 5)
('81230', 1)
('72823', 1)
('97405', 2)
('94129', 1)
('15658', 1)
('48622', 3)
('95965', 4)
('54004', 2)
('04776', 1)
('33137', 1)
('54725', 2)
('12090', 3)
('49079', 1)
('56378', 9)
('01071', 1)
('95382', 2)
('76209', 1)
('12052', 1)
('97918', 1)
('14841', 1)
('92563', 1)
('93930', 7)
('03868', 1)
('22443', 2)
('80516', 1)
('21722', 1)
('94805', 1)
('96703', 3)
('15010', 1)
('95628', 2)
('56152', 6)
('15550', 1)
('12035', 1)
('04280', 2)
('60108', 1)
('22630', 2)
('04443', 6)
('01778', 1)
('55027', 7)
('54467', 2)
('63110', 2)
('04605', 5)
('02536', 1)
('94402', 1)
('12547', 4)
('06244', 1)
('14125', 1)
('93012', 2)
('06410', 1)
('56573', 3)
('85043', 4)
('05086', 1)
('78620', 1)
('95490', 4)
('55449', 1)
('99709', 1)
('72762', 1)
('33569', 1)
('73093', 1)
('07930', 1)
('46052', 3)
('45005', 1)
('65236', 1)
('58102', 4)
('60087', 1)
('14706', 1)
('72703', 1)
('81122', 1)
('14818', 2)
('59486', 3)
('93428', 1)
('92649', 1)
('56437', 3)
('49815', 1)
('58104', 3)
('94806', 2)
('78640', 2)
('96067', 3)
('53965', 2)
('06111', 1)
('14895', 3)
('06525', 1)
('12047', 1)
('01863', 1)
('22304', 1)
('60639', 1)
('95514', 1)
('97115', 5)
('93461', 2)
('95333', 3)
('95369', 1)
('94301', 1)
('95323', 2)
('93673', 1)
('93239', 4)
('32053', 1)
('55336', 3)
('83661', 1)
('55904', 3)
('61559', 2)
('14809', 4)
('82053', 5)
('04221', 1)
('17972', 1)
('54721', 3)
('97374', 2)
('84116', 2)
('29331', 1)
('44264', 1)
('68825', 1)
('57066', 1)
('13032', 11)
('13342', 1)
('47356', 1)
('27536', 1)
('08858', 1)
('22714', 1)
('52402', 1)
('97070', 1)
('19551', 1)
('97371', 1)
('02330', 5)
('04624', 1)
('93032', 2)
('75783', 2)
('01588', 1)
('58494', 2)
('28451', 1)
('84624', 1)
('11971', 2)
('17512', 1)
('04428', 1)
('62249', 2)
('60447', 1)
('07072', 3)
('05492', 3)
('48105', 2)
('93608', 2)
('15531', 2)
('17772', 3)
('13104', 2)
('93103', 1)
('14225', 2)
('93234', 4)
('94539', 1)
('90013', 1)
('96064', 1)
('24938', 1)
('45786', 1)
('48843', 3)
('54524', 1)
('19063', 1)
('29432', 2)
('57266', 1)
('96048', 1)
('59530', 1)
('59824', 2)
('24531', 2)
('21017', 3)
('33155', 3)
('15101', 1)
('58073', 1)
('91206', 1)
('58482', 3)
('51050', 2)
('45242', 2)
('04479', 2)
('02767', 1)
('39840', 1)
('44839', 2)
('92807', 2)
('97499', 1)
('27876', 1)
('95619', 1)
('48176', 3)
('60150', 3)
('60628', 2)
('67566', 1)
('55929', 2)
('95637', 8)
('18066', 1)
('20653', 1)
('14424', 2)
('54874', 1)
('17006', 1)
('55340', 1)
('91780', 1)
('13618', 2)
('58045', 2)
('08701', 2)
('95826', 3)
('48726', 9)
('84020', 1)
('16242', 1)
('95304', 4)
('33027', 1)
('12474', 2)
('92117', 1)
('14869', 1)
('60010', 1)
('04073', 2)
('01256', 1)
('10523', 1)
('06026', 1)
('44512', 1)
('08028', 2)
('68776', 1)
('19460', 2)
('65667', 2)
('46507', 1)
('63555', 6)
('84627', 1)
('28054', 1)
('28690', 1)
('80222', 1)
('55917', 3)
('19567', 2)
('94601', 2)
('14784', 2)
('48867', 3)
('04787', 1)
('92008', 1)
('14471', 1)
('46714', 1)
('54628', 4)
('80207', 1)
('60046', 1)
('68924', 1)
('93704', 1)
('43344', 1)
('81432', 1)
('96112', 1)
('18949', 1)
('07801', 1)
('04038', 1)
('27543', 1)
('16602', 1)
('95122', 1)
('60954', 2)
('60163', 1)
('53543', 1)
('96755', 2)
('13037', 1)
('95351', 1)
('06482', 1)
('73084', 1)
('21911', 3)
('63961', 1)
('90045', 3)
('55069', 2)
('14741', 1)
('95969', 1)
('22902', 1)
('04609', 2)
('02747', 1)
('05660', 1)
('95068', 1)
('48444', 2)
('13650', 1)
('45246', 1)
('14013', 1)
('92549', 2)
('21136', 1)
('68786', 6)
('27283', 1)
('35401', 1)
('14775', 1)
('21838', 2)
('50452', 1)
('550', 1)
('78703', 4)
('06405', 1)
('55114', 2)
('49341', 2)
('54410', 9)
('92042', 1)
('91763', 1)
('91730', 4)
('30567', 2)
('39845', 1)
('02143', 1)
('55985', 3)
('07974', 1)
('22712', 1)
('39645', 1)
('92010', 1)
('59741', 3)
('04106', 1)
('61011', 3)
('94904', 1)
('16915', 2)
('04401', 1)
('19038', 1)
('55379', 1)
('49221', 2)
('68792', 1)
('27549', 5)
('07201', 1)
('58647', 1)
('05827', 1)
('21703', 1)
('04434', 1)
('30150', 1)
('95620', 8)
('74338', 1)
('18947', 2)
('18470', 1)
('14427', 1)
('24471', 2)
('72205', 1)
('12492', 1)
('15551', 1)
('27834', 1)
('97330', 2)
('01062', 2)
('51503', 3)
('65340', 2)
('72802', 2)
('18462', 1)
('07114', 2)
('90017', 2)
('53233', 1)
('14009', 1)
('14728', 5)
('15930', 1)
('12418', 1)
('15044', 1)
('49420', 2)
('93274', 3)
('55807', 1)
('45327', 1)
('60053', 1)
('98110', 1)
('95436', 2)
('13112', 2)
('54639', 32)
('59215', 1)
('81401', 4)
('74112', 1)
('07701', 1)
('95018', 1)
('52141', 3)
('14843', 1)
('04947', 2)
('60714', 1)
('34238', 1)
('98225', 1)
('94946', 7)
('14435', 2)
('12835', 1)
('93648', 4)
('60146', 1)
('21219', 1)
('90723', 2)
('28163', 2)
('12149', 1)
('85710', 1)
('12725', 1)
('01342', 1)
('03869', 1)
('98146', 1)
('17724', 1)
('32092', 1)
('96023', 3)
('48881', 3)
('48846', 1)
('43311', 4)
('27298', 2)
('17112', 1)
('77041', 2)
('93451', 4)
('73026', 1)
('92264', 1)
('07630', 1)
('12758', 1)
('19142', 1)
('80440', 1)
('80118', 1)
('44878', 11)
('95684', 1)
('92254', 6)
('54484', 3)
('16142', 1)
('56633', 1)
('45311', 1)
('02130', 1)
('07081', 1)
('72956', 2)
('48886', 1)
('94105', 1)
('14008', 1)
('95367', 3)
('97225', 1)
('13478', 1)
('04939', 1)
('04357', 2)
('59446', 1)
('87113', 1)
('40475', 1)
('50703', 2)
('27569', 2)
('70817', 1)
('11232', 7)
('96791', 2)
('55933', 2)
('55332', 1)
('12120', 1)
('11725', 2)
('78503', 1)
('90241', 2)
('97219', 1)
('01890', 2)
('93640', 2)
('61070', 2)
('44562', 1)
('12455', 2)
('06804', 1)
('01568', 1)
('02575', 1)
('02043', 1)
('59425', 3)
('28439', 1)
('20842', 1)
('10989', 1)
('97760', 2)
('03851', 1)
('15065', 1)
('95918', 1)
('97041', 1)
('14512', 1)
('53570', 1)
('51573', 2)
('01462', 1)
('68376', 2)
('59821', 2)
('24579', 1)
('06757', 1)
('11030', 2)
('04627', 1)
('04853', 1)
('56046', 1)
('55439', 1)
('48473', 2)
('69027', 2)
('28709', 1)
('43154', 1)
('89704', 1)
('60525', 2)
('95713', 2)
('84757', 1)
